1.141257974750344184e+00,-2.361980451970839209e-02,-1.379535227195904383e+02
-2.178494526084969601e-02,1.302790929779137352e+00,-1.479927950697106951e+02
-2.612372577401808751e-05,-4.032170537491473029e-05,1.000000000000000000e+00
